Empresa,Valor,share,share_acumulado,pct_fornecedores
Empresa 3982,782534.636,1.5202309473906902e-05,0.981527311408171,0.49372384937238495
Empresa 2815,782175.8592000001,1.5195339512840979e-05,0.9815425067476838,0.49385460251046026
Empresa 4929,780130.0874000001,1.5155596280291471e-05,0.9815576623439641,0.4939853556485356
Empresa 1307,779796.3374000001,1.514911251516019e-05,0.9815728114564793,0.4941161087866109
Empresa 4696,779664.6352,1.5146553934989184e-05,0.9815879580104143,0.4942468619246862
Empresa 845,779153.8286,1.5136630489230657e-05,0.9816030946409036,0.4943776150627615
Empresa 88,779003.9348,1.5133718500634898e-05,0.9816182283594042,0.4945083682008368
Empresa 471,776049.4552,1.5076321791087149e-05,0.9816333046811953,0.49463912133891214
Empresa 1084,775446.3200000001,1.5064604676542705e-05,0.9816483692858718,0.49476987447698745
Empresa 4126,774841.9922000001,1.5052864393344194e-05,0.9816634221502651,0.49490062761506276
Empresa 888,771319.0340000001,1.4984423843423235e-05,0.9816784065741085,0.4950313807531381
Empresa 2414,770582.8972,1.4970122905248872e-05,0.9816933766970138,0.4951621338912134
Empresa 6088,769663.0644,1.4952253302746256e-05,0.9817083289503166,0.4952928870292887
Empresa 5583,769621.3412,1.4951442745654642e-05,0.9817232803930622,0.495423640167364
Empresa 6820,767950.4373999999,1.491898207810059e-05,0.9817381993751403,0.4955543933054393
Empresa 4122,767760.3868,1.4915289962884233e-05,0.9817531146651032,0.49568514644351463
Empresa 496,767757.7524,1.4915238784364798e-05,0.9817680299038876,0.49581589958158995
Empresa 6787,767461.8808,1.4909490883350818e-05,0.9817829393947709,0.49594665271966526
Empresa 3373,767398.495,1.4908259486677083e-05,0.9817978476542576,0.49607740585774057
Empresa 107,767343.493,1.4907190962183449e-05,0.9818127548452198,0.4962081589958159
Empresa 4235,767107.3582,1.4902603568677765e-05,0.9818276574487884,0.4963389121338912
Empresa 3326,766861.3265999999,1.4897823909923386e-05,0.9818425552726984,0.4964696652719665
Empresa 1757,765236.24,1.4866253333646557e-05,0.9818574215260321,0.4966004184100418
Empresa 6609,764912.28,1.4859959758959128e-05,0.981872281485791,0.49673117154811713
Empresa 7126,764910.2152000001,1.4859919646065517e-05,0.9818871414054371,0.49686192468619245
Empresa 6875,764009.3216,1.4842417975621548e-05,0.9819019838234128,0.49699267782426776
Empresa 6887,763603.7486,1.4834538904234016e-05,0.981916818362317,0.49712343096234307
Empresa 3924,763597.3940000001,1.4834415453345917e-05,0.9819316527777704,0.4972541841004184
Empresa 4432,758913.0036,1.4743411746568907e-05,0.981946396189517,0.4973849372384937
Empresa 7236,758884.7372,1.4742862614887386e-05,0.9819611390521319,0.49751569037656906
Empresa 2132,758197.408,1.4729509862525827e-05,0.9819758685619944,0.4976464435146444
Empresa 2659,757924.0,1.472419836213028e-05,0.9819905927603565,0.4977771966527197
Empresa 6572,757609.0290000001,1.4718079416850387e-05,0.9820053108397734,0.497907949790795
Empresa 674,757544.7888,1.4716831421737915e-05,0.9820200276711951,0.4980387029288703
Empresa 3730,756316.8736,1.4692976698867716e-05,0.982034720647894,0.4981694560669456
Empresa 3382,755315.3922,1.4673520908063381e-05,0.9820493941688021,0.49830020920502094
Empresa 3765,754557.7886000001,1.4658802934115778e-05,0.9820640529717363,0.49843096234309625
Empresa 5290,754518.1836,1.4658033527320198e-05,0.9820787110052636,0.49856171548117156
Empresa 6437,753212.2866,1.4632663851114521e-05,0.9820933436691147,0.4986924686192469
Empresa 1189,751676.0042000001,1.4602818475063825e-05,0.9821079464875898,0.4988232217573222
Empresa 4718,751471.3398,1.4598842457384918e-05,0.9821225453300472,0.4989539748953975
Empresa 2845,751081.8046,1.4591274952524495e-05,0.9821371366049997,0.4990847280334728
Empresa 6658,750533.6714,1.4580626362473686e-05,0.9821517172313622,0.4992154811715481
Empresa 2510,750007.6814,1.4570407948626786e-05,0.9821662876393108,0.49934623430962344
Empresa 1641,749087.3324,1.4552528317900765e-05,0.9821808401676287,0.49947698744769875
Empresa 3703,748259.0806,1.4536437860550172e-05,0.9821953766054893,0.49960774058577406
Empresa 1888,748207.1402,1.4535428813795342e-05,0.9822099120343031,0.4997384937238494
Empresa 7074,746167.1356,1.4495797620707305e-05,0.9822244078319238,0.4998692468619247
Empresa 1592,746159.1078,1.4495641664543345e-05,0.9822389034735883,0.5
Empresa 5897,746012.1154,1.4492786041479127e-05,0.9822533962596298,0.5001307531380753
Empresa 7449,745683.1714,1.4486395642565735e-05,0.9822678826552724,0.5002615062761506
Empresa 6869,745636.66,1.4485492065057042e-05,0.9822823681473375,0.5003922594142259
Empresa 3266,745492.7826,1.4482696957134047e-05,0.9822968508442946,0.5005230125523012
Empresa 5296,745021.8658,1.4473548450984012e-05,0.9823113243927456,0.5006537656903766
Empresa 1022,744757.963,1.4468421608219403e-05,0.9823257928143538,0.5007845188284519
Empresa 1697,742975.5066,1.4433793807007872e-05,0.9823402266081609,0.5009152719665272
Empresa 6076,742862.8504,1.4431605233700359e-05,0.9823546582133946,0.5010460251046025
Empresa 6523,742058.5218,1.4415979532634375e-05,0.9823690741929273,0.5011767782426778
Empresa 5159,741876.0184000001,1.4412434036960189e-05,0.9823834866269643,0.5013075313807531
Empresa 1215,741463.272,1.4404415607847433e-05,0.9823978910425721,0.5014382845188284
Empresa 5876,741430.3242,1.4403775530553673e-05,0.9824122948181027,0.5015690376569037
Empresa 3756,741327.636,1.4401780605698082e-05,0.9824266965987084,0.5016997907949791
Empresa 4915,741306.9524000001,1.4401378785160347e-05,0.9824410979774936,0.5018305439330544
Empresa 6935,740720.3,1.4389981882163186e-05,0.9824554879593758,0.5019612970711297
Empresa 5049,740462.2,1.438496777046166e-05,0.9824698729271463,0.502092050209205
Empresa 109,739139.5354,1.435927234989579e-05,0.9824842321994962,0.5022228033472803
Empresa 4440,738945.284,1.435549862568898e-05,0.9824985876981219,0.5023535564853556
Empresa 3017,738736.1696,1.4351436157808325e-05,0.9825129391342797,0.5024843096234309
Empresa 5446,738139.0152,1.4339835232335034e-05,0.9825272789695121,0.5026150627615062
Empresa 6331,738078.2994,1.433865570578235e-05,0.9825416176252179,0.5027458158995816
Empresa 4674,737898.0388,1.4335153781009844e-05,0.9825559527789989,0.5028765690376569
Empresa 6961,737674.3284,1.4330807756467449e-05,0.9825702835867554,0.5030073221757322
Empresa 1960,737634.9192,1.4330042153480747e-05,0.9825846136289088,0.5031380753138075
Empresa 4517,737517.0298,1.4327751914735975e-05,0.9825989413808236,0.5032688284518828
Empresa 5544,737368.2752,1.4324862057391863e-05,0.982613266242881,0.5033995815899581
Empresa 3068,737335.986,1.432423477472796e-05,0.9826275904776558,0.5035303347280334
Empresa 7561,736433.0454000001,1.430669333719119e-05,0.982641897170993,0.5036610878661087
Empresa 6041,736414.8182000001,1.430633923716482e-05,0.9826562035102302,0.5037918410041841
Empresa 6828,732684.4010000001,1.4233868378838256e-05,0.982670437378609,0.5039225941422594
Empresa 531,732648.0,1.4233161216187936e-05,0.9826846705398252,0.5040533472803347
Empresa 4768,732345.3465999999,1.4227281565066485e-05,0.9826988978213903,0.50418410041841
Empresa 7032,732286.304,1.4226134543789662e-05,0.9827131239559341,0.5043148535564853
Empresa 5343,731166.0966,1.4204372261602628e-05,0.9827273283281958,0.5044456066945606
Empresa 669,730045.9782,1.4182611708419628e-05,0.9827415109399041,0.5045763598326359
Empresa 2038,729589.1234,1.4173736384907124e-05,0.982755684676289,0.5047071129707112
Empresa 3766,729424.7404,1.4170542914454463e-05,0.9827698552192035,0.5048378661087866
Empresa 7484,728917.12,1.416068136704039e-05,0.9827840159005705,0.5049686192468619
Empresa 5716,728765.8912,1.4157743443384103e-05,0.9827981736440139,0.5050993723849372
Empresa 6334,728350.9732,1.4149682826572895e-05,0.9828123233268404,0.5052301255230126
Empresa 2171,727800.0098,1.4138979254193773e-05,0.9828264623060946,0.5053608786610879
Empresa 5783,727731.6044,1.4137650341692466e-05,0.9828405999564362,0.5054916317991632
Empresa 6706,727578.0082,1.413466642652885e-05,0.9828547346228628,0.5056223849372385
Empresa 1003,727129.69128,1.4125956968510395e-05,0.9828688605798312,0.5057531380753139
Empresa 36,726812.6794,1.4119798375031006e-05,0.9828829803782063,0.5058838912133892
Empresa 2680,726515.5262000001,1.4114025576358921e-05,0.9828970944037827,0.5060146443514645
Empresa 1490,726033.787,1.4104666823318228e-05,0.982911199070606,0.5061453974895398
Empresa 7319,725281.7904,1.409005777662483e-05,0.9829252891283826,0.5062761506276151
Empresa 1878,725057.5816,1.4085702069659837e-05,0.9829393748304522,0.5064069037656904
Empresa 2289,724480.3454,1.407448809528958e-05,0.9829534493185476,0.5065376569037657
Empresa 7354,722736.4082,1.4040608607024399e-05,0.9829674899271545,0.506668410041841
Empresa 2983,722149.7736000001,1.4029212049828049e-05,0.9829815191392044,0.5067991631799164
Empresa 3158,721960.1858,1.4025528925432672e-05,0.9829955446681299,0.5069299163179917
Empresa 4184,720985.618,1.4006595985448524e-05,0.9830095512641154,0.507060669456067
Empresa 2329,720649.91,1.4000074182228473e-05,0.9830235513382976,0.5071914225941423
Empresa 7553,720450.372,1.3996197755181984e-05,0.9830375475360528,0.5073221757322176
Empresa 4949,720332.5182,1.3993908208038827e-05,0.9830515414442608,0.5074529288702929
Empresa 2613,719974.1686,1.398694654619227e-05,0.983065528390807,0.5075836820083682
Empresa 6113,719845.973,1.3984456088780243e-05,0.9830795128468958,0.5077144351464435
Empresa 422,718555.2238,1.3959380689061327e-05,0.9830934722275848,0.5078451882845189
Empresa 863,717817.0044000001,1.394503929219255e-05,0.983107417266877,0.5079759414225942
Empresa 4795,716620.9334,1.3921803206966071e-05,0.9831213390700839,0.5081066945606695
Empresa 3195,716591.51,1.3921231598232097e-05,0.9831352603016822,0.5082374476987448
Empresa 7375,715832.2509999999,1.3906481464809441e-05,0.983149166783147,0.5083682008368201
Empresa 6677,715243.5872000001,1.3895045486321092e-05,0.9831630618286333,0.5084989539748954
Empresa 6456,715146.3814000001,1.3893157068114056e-05,0.9831769549857015,0.5086297071129707
Empresa 732,714551.2562,1.388159556393276e-05,0.9831908365812654,0.508760460251046
Empresa 403,714399.2798,1.3878643116642582e-05,0.983204715224382,0.5088912133891214
Empresa 4419,714297.3570000001,1.387666306122169e-05,0.9832185918874432,0.5090219665271967
Empresa 6848,713344.0958,1.3858144044803524e-05,0.983232450031488,0.509152719665272
Empresa 2175,712818.9958,1.3847942920996975e-05,0.983246297974409,0.5092834728033473
Empresa 7433,712607.158,1.3843827545592849e-05,0.9832601418019545,0.5094142259414226
Empresa 4846,712041.7232000001,1.3832842837157636e-05,0.9832739746447917,0.5095449790794979
Empresa 2709,711947.2052,1.3831006634872454e-05,0.9832878056514266,0.5096757322175732
Empresa 2149,711936.7032,1.3830802612396324e-05,0.983301636454039,0.5098064853556485
Empresa 7396,711626.2,1.3824770463118986e-05,0.9833154612245021,0.5099372384937239
Empresa 1477,711529.1544,1.3822885157119214e-05,0.9833292841096593,0.5100679916317992
Empresa 3666,710149.3696,1.3796080061763673e-05,0.983343080189721,0.5101987447698745
Empresa 6612,709661.525,1.378660269904618e-05,0.9833568667924201,0.5103294979079498
Empresa 6733,709240.0388,1.3778414481737187e-05,0.9833706452069018,0.5104602510460251
Empresa 6466,707611.054,1.3746768175083624e-05,0.9833843919750769,0.5105910041841004
Empresa 3,707247.4,1.373970346459658e-05,0.9833981316785415,0.5107217573221757
Empresa 5182,707165.9116,1.3738120388502127e-05,0.98341186979893,0.510852510460251
Empresa 4756,705177.5804,1.3699493055156814e-05,0.9834255692919852,0.5109832635983264
Empresa 2632,704006.2692,1.3676737978852879e-05,0.983439246029964,0.5111140167364017
Empresa 3551,703393.0058,1.366482410364925e-05,0.9834529108540677,0.511244769874477
Empresa 6004,702948.3796,1.3656186345291156e-05,0.983466567040413,0.5113755230125523
Empresa 6108,702698.2184,1.3651326460749555e-05,0.9834802183668737,0.5115062761506276
Empresa 3953,700064.21,1.3600155548931064e-05,0.9834938185224227,0.5116370292887029
Empresa 6738,699651.0898,1.3592129858001362e-05,0.9835074106522806,0.5117677824267782
Empresa 5610,698390.6896,1.3567644048658384e-05,0.9835209782963293,0.5118985355648535
Empresa 7075,697704.3393999999,1.3554310315341205e-05,0.9835345326066447,0.5120292887029289
Empresa 2288,697123.6499999999,1.354302925561439e-05,0.9835480756359003,0.5121600418410042
Empresa 589,696996.8606,1.354056611646612e-05,0.9835616162020168,0.5122907949790795
Empresa 5192,695906.8776,1.3519391004049373e-05,0.9835751355930208,0.5124215481171548
Empresa 1154,695827.899,1.3517856685868706e-05,0.9835886534497067,0.5125523012552301
Empresa 4683,695770.1736,1.35167352538516e-05,0.9836021701849605,0.5126830543933054
Empresa 4902,694568.9584,1.3493399232191901e-05,0.9836156635841927,0.5128138075313807
Empresa 6026,694517.3562,1.3492396755652404e-05,0.9836291559809484,0.512944560669456
Empresa 4315,694200.0,1.348623147306437e-05,0.9836426422124214,0.5130753138075314
Empresa 25,693535.5972000001,1.3473324112142228e-05,0.9836561155365335,0.5132060669456067
Empresa 7618,693383.4072,1.3470367515242363e-05,0.9836695859040487,0.513336820083682
Empresa 5388,693165.1436000001,1.346612730574691e-05,0.9836830520313545,0.5134675732217573
Empresa 1028,691911.4717999999,1.3441772209108974e-05,0.9836964938035636,0.5135983263598326
Empresa 5978,691307.7848,1.3430044374739514e-05,0.9837099238479383,0.5137290794979079
Empresa 684,690893.294,1.3421992057147674e-05,0.9837233458399954,0.5138598326359832
Empresa 3554,690043.4686,1.3405482489218995e-05,0.9837367513224846,0.5139905857740585
Empresa 698,689383.32,1.3392657774689724e-05,0.9837501439802593,0.5141213389121339
Empresa 1511,689029.2424,1.3385779105036846e-05,0.9837635297593643,0.5142520920502092
Empresa 4518,688460.6747999999,1.3374733535659598e-05,0.9837769044929,0.5143828451882845
Empresa 6559,688119.164,1.3368099001376466e-05,0.9837902725919014,0.5145135983263598
Empresa 2855,687080.1068000001,1.3347913225068553e-05,0.9838036205051265,0.5146443514644351
Empresa 1682,686730.0698,1.3341113052198867e-05,0.9838169616181787,0.5147751046025104
Empresa 51,686621.917,1.3339011966495524e-05,0.9838303006301452,0.5149058577405857
Empresa 2562,686620.6354,1.3338987068837419e-05,0.983843639617214,0.515036610878661
Empresa 7309,685348.5227999999,1.3314273722563431e-05,0.9838569538909365,0.5151673640167364
Empresa 4370,684238.3546000001,1.3292706472031548e-05,0.9838702465974085,0.5152981171548117
Empresa 5530,684017.1006,1.3288408168000516e-05,0.9838835350055766,0.515428870292887
Empresa 7119,681565.382,1.324077860224653e-05,0.9838967757841788,0.5155596234309623
Empresa 7272,681547.048,1.3240422427415317e-05,0.9839100162066062,0.5156903765690377
Empresa 6160,681431.2056,1.323817195576335e-05,0.983923254378562,0.515821129707113
Empresa 2829,681238.2002,1.3234422437613031e-05,0.9839364888009996,0.5159518828451883
Empresa 1861,681015.0059999999,1.3230086441294037e-05,0.9839497188874409,0.5160826359832636
Empresa 535,680814.8984000001,1.3226198948621727e-05,0.9839629450863895,0.516213389121339
Empresa 6629,680679.1200000001,1.322356118006592e-05,0.9839761686475695,0.5163441422594143
Empresa 2131,680351.6,1.3217198445217086e-05,0.9839893858460148,0.5164748953974896
Empresa 4129,679687.66,1.3204300075115925e-05,0.9840025901460899,0.5166056485355649
Empresa 2798,679184.8099999999,1.3194531202318128e-05,0.9840157846772922,0.5167364016736402
Empresa 5572,678988.1556,1.3190710795002376e-05,0.9840289753880872,0.5168671548117155
Empresa 434,678284.6284,1.3177043363906442e-05,0.9840421524314511,0.5169979079497908
Empresa 5202,676601.9232000001,1.3144353430417348e-05,0.9840552967848816,0.5171286610878661
Empresa 5393,676097.7916,1.3134559659961446e-05,0.9840684313445416,0.5172594142259415
Empresa 4896,675921.714,1.3131138998378586e-05,0.98408156248354,0.5173901673640168
Empresa 4537,675759.556,1.31279887530268e-05,0.984094690472293,0.5175209205020921
Empresa 6257,675491.3456,1.31227782264669e-05,0.9841078132505195,0.5176516736401674
Empresa 7194,675453.3782,1.3122040633345566e-05,0.9841209352911529,0.5177824267782427
Empresa 4792,675099.3896,1.3115163692696724e-05,0.9841340504548456,0.517913179916318
Empresa 954,674736.679,1.310811730965245e-05,0.9841471585721553,0.5180439330543933
Empresa 2480,674327.4214,1.3100166657497869e-05,0.9841602587388127,0.5181746861924686
Empresa 4436,674322.5086000001,1.3100071216475137e-05,0.9841733588100292,0.518305439330544
Empresa 6749,673717.2018,1.308831191423224e-05,0.9841864471219435,0.5184361924686193
Empresa 5266,673622.577,1.3086473637142218e-05,0.9841995335955807,0.5185669456066946
Empresa 5920,673490.4476,1.3083906757751844e-05,0.9842126175023385,0.5186976987447699
Empresa 4744,672931.5098,1.3073048266611186e-05,0.984225690550605,0.5188284518828452
Empresa 3536,672117.587,1.3057236178910229e-05,0.984238747786784,0.5189592050209205
Empresa 4803,672065.8068,1.305623024436266e-05,0.9842518040170284,0.5190899581589958
Empresa 5744,672019.42,1.3055329087459616e-05,0.9842648593461159,0.5192207112970711
Empresa 2878,671839.8536,1.3051840648918582e-05,0.9842779111867648,0.5193514644351465
Empresa 3569,671615.6092000001,1.3047484250351976e-05,0.9842909586710151,0.5194822175732218
Empresa 4438,670716.6914,1.3030020963797585e-05,0.9843039886919789,0.5196129707112971
Empresa 1681,670702.4870000001,1.30297450147536e-05,0.9843170184369936,0.5197437238493724
Empresa 3130,669760.6,1.3011446965051105e-05,0.9843300298839587,0.5198744769874477
Empresa 1323,669636.0,1.3009026359402093e-05,0.984343038910318,0.520005230125523
Empresa 2469,669527.5268,1.3006919049284225e-05,0.9843560458293673,0.5201359832635983
Empresa 498,669280.0,1.300211034326206e-05,0.9843690479397106,0.5202667364016736
Empresa 3582,668849.6672,1.2993750262951989e-05,0.9843820416899736,0.520397489539749
Empresa 2006,668603.1728000001,1.298896161337663e-05,0.984395030651587,0.5205282426778243
Empresa 3585,667762.6390000001,1.2972632553469206e-05,0.9844080032841405,0.5206589958158996
Empresa 5221,667573.158,1.2968951503878674e-05,0.9844209722356444,0.5207897489539749
Empresa 5491,665376.5312000001,1.2926277609489827e-05,0.9844338985132539,0.5209205020920502
Empresa 3903,665207.9296,1.2923002184245907e-05,0.9844468215154382,0.5210512552301255
Empresa 4958,663204.5930000001,1.2884083340820294e-05,0.9844597055987789,0.5211820083682008
Empresa 1905,663165.6644,1.288332707445538e-05,0.9844725889258534,0.5213127615062761
Empresa 6149,662903.7017999999,1.2878237923978734e-05,0.9844854671637774,0.5214435146443515
Empresa 420,662809.4686,1.287640725450647e-05,0.9844983435710319,0.5215742677824268
Empresa 2330,662284.6000000001,1.2866210626110413e-05,0.9845112097816581,0.5217050209205021
Empresa 5929,662049.6934,1.2861647092860411e-05,0.984524071428751,0.5218357740585774
Empresa 6864,661976.8914,1.2860232767559773e-05,0.9845369316615186,0.5219665271966527
Empresa 2026,661843.694,1.2857645140120981e-05,0.9845497893066587,0.522097280334728
Empresa 1060,661609.6774,1.2853098896911331e-05,0.9845626424055556,0.5222280334728033
Empresa 2854,661440.7554,1.2849817247252885e-05,0.9845754922228028,0.5223587866108786
Empresa 3381,661429.0786,1.2849590401923492e-05,0.9845883418132048,0.522489539748954
Empresa 4273,660978.0978,1.2840829192677297e-05,0.9846011826423975,0.5226202928870293
Empresa 4637,660977.457,1.2840816743848247e-05,0.9846140234591413,0.5227510460251046
Empresa 448,659739.111,1.281675938170514e-05,0.984626840218523,0.5228817991631799
Empresa 5691,659416.9844,1.281050142450083e-05,0.9846396507199475,0.5230125523012552
Empresa 4467,659259.4188,1.2807440395757252e-05,0.9846524581603433,0.5231433054393305
Empresa 4760,658861.927,1.27997183179361e-05,0.9846652578786612,0.5232740585774058
Empresa 4673,657552.826,1.2774286397585162e-05,0.9846780321650588,0.5234048117154811
Empresa 3371,656874.4324,1.2761107237228717e-05,0.984690793272296,0.5235355648535565
Empresa 791,656751.4344,1.2758717753652335e-05,0.9847035519900497,0.5236663179916318
Empresa 6203,656062.4498000001,1.2745332841815723e-05,0.9847162973228915,0.5237970711297071
Empresa 610,655847.052,1.2741148306250195e-05,0.9847290384711977,0.5239278242677824
Empresa 4950,655620.28,1.2736742803968994e-05,0.9847417752140017,0.5240585774058577
Empresa 2826,654391.457,1.2712870445257635e-05,0.984754488084447,0.524189330543933
Empresa 2406,654181.2034,1.2708785846125331e-05,0.9847671968702931,0.5243200836820083
Empresa 4519,654052.5628,1.270628674369313e-05,0.9847799031570368,0.5244508368200836
Empresa 4271,653968.4222,1.2704652143278434e-05,0.9847926078091801,0.524581589958159
Empresa 6977,653703.309,1.269950178605895e-05,0.9848053073109662,0.5247123430962343
Empresa 6401,653581.4858,1.2697135125335833e-05,0.9848180044460915,0.5248430962343096
Empresa 1774,653254.7846,1.2690788297324124e-05,0.9848306952343888,0.5249738493723849
Empresa 2178,653181.3062,1.268936083159282e-05,0.9848433845952204,0.5251046025104602
Empresa 797,652970.8924,1.2685273120253254e-05,0.9848560698683406,0.5252353556485355
Empresa 199,652520.7660000001,1.2676528509445797e-05,0.9848687463968501,0.5253661087866108
Empresa 3657,652425.9631999999,1.2674686774347702e-05,0.9848814210836244,0.5254968619246861
Empresa 2722,651954.7082,1.2665531697982336e-05,0.9848940866153224,0.5256276150627615
Empresa 2346,650843.8814,1.264395165282059e-05,0.9849067305669752,0.5257583682008368
Empresa 2233,649915.3088,1.2625912262121737e-05,0.9849193564792373,0.5258891213389121
Empresa 6358,649883.8384,1.2625300886294958e-05,0.9849319817801236,0.5260198744769874
Empresa 5235,649289.265,1.2613750101938681e-05,0.9849445955302256,0.5261506276150628
Empresa 4797,649046.9180000001,1.2609042023951355e-05,0.9849572045722496,0.5262813807531381
Empresa 803,647947.5721999999,1.2587685020310124e-05,0.9849697922572699,0.5264121338912134
Empresa 4485,647863.9834,1.2586061139720446e-05,0.9849823783184096,0.5265428870292888
Empresa 2740,647704.7980000001,1.2582968643103432e-05,0.9849949612870528,0.5266736401673641
Empresa 4567,647682.6904000001,1.2582539158501135e-05,0.9850075438262113,0.5268043933054394
Empresa 3341,647508.8734,1.2579162413620763e-05,0.9850201229886248,0.5269351464435147
Empresa 4217,647439.2220000001,1.2577809295062966e-05,0.9850327007979199,0.52706589958159
Empresa 6362,647068.6438000001,1.2570610068062e-05,0.985045271407988,0.5271966527196653
Empresa 1476,646706.6986000001,1.2563578554452428e-05,0.9850578349865425,0.5273274058577406
Empresa 297,646544.06,1.2560418972478854e-05,0.985070395405515,0.5274581589958159
Empresa 3589,646330.1752,1.255626382998192e-05,0.985082951669345,0.5275889121338913
Empresa 2420,645774.477,1.2545468274588135e-05,0.9850954971376196,0.5277196652719666
Empresa 7024,645501.3538,1.2540162307005503e-05,0.9851080372999266,0.5278504184100419
Empresa 5866,644559.449,1.2521863911502204e-05,0.9851205591638381,0.5279811715481172
Empresa 2711,644436.8960000001,1.2519483072945997e-05,0.985133078646911,0.5281119246861925
Empresa 3461,644397.9318,1.251872611497947e-05,0.985145597373026,0.5282426778242678
Empresa 203,643676.4800000001,1.2504710462470888e-05,0.9851581020834884,0.5283734309623431
Empresa 4016,643139.7744,1.2494283876538173e-05,0.9851705963673649,0.5285041841004184
Empresa 704,642927.723,1.2490164351524361e-05,0.9851830865317165,0.5286349372384938
Empresa 7360,642847.1602,1.2488599257071874e-05,0.9851955751309736,0.5287656903765691
Empresa 3209,642572.5774000001,1.2483264933823066e-05,0.9852080583959074,0.5288964435146444
Empresa 5521,641678.7326,1.2465900200498669e-05,0.985220524296108,0.5290271966527197
Empresa 7351,641407.87,1.2460638149618525e-05,0.9852329849342576,0.529157949790795
Empresa 6505,641172.4472,1.2456064588145122e-05,0.9852454409988457,0.5292887029288703
Empresa 1388,640480.3298,1.2442618815366476e-05,0.9852578836176611,0.5294194560669456
Empresa 5251,639724.5062,1.2427935421499572e-05,0.9852703115530826,0.5295502092050209
Empresa 1055,639391.8242,1.2421472404416712e-05,0.9852827330254871,0.5296809623430963
Empresa 1661,638009.2270000001,1.2394612672533666e-05,0.9852951276381596,0.5298117154811716
Empresa 4358,637685.0,1.238831391083413e-05,0.9853075159520704,0.5299424686192469
Empresa 6715,637469.2818,1.2384123150854078e-05,0.9853199000752213,0.5300732217573222
Empresa 2672,637248.4906,1.2379833837644029e-05,0.9853322799090589,0.5302039748953975
Empresa 5415,636982.345,1.237466342397774e-05,0.9853446545724829,0.5303347280334728
Empresa 3340,636820.6498,1.2371522169446937e-05,0.9853570260946524,0.5304654811715481
Empresa 163,636579.8336,1.2366843830329013e-05,0.9853693929384827,0.5305962343096234
Empresa 634,636555.946,1.2366379765646015e-05,0.9853817593182483,0.5307269874476988
Empresa 5944,636402.688,1.236340242069773e-05,0.9853941227206691,0.5308577405857741
Empresa 5443,636033.1422,1.2356223250143571e-05,0.9854064789439192,0.5309884937238494
Empresa 440,635832.6429999999,1.2352328149853502e-05,0.9854188312720691,0.5311192468619247
Empresa 6635,635757.171,1.2350861954431816e-05,0.9854311821340235,0.53125
Empresa 4704,635627.8896,1.2348350403170563e-05,0.9854435304844267,0.5313807531380753
Empresa 7565,634749.068,1.2331277525727277e-05,0.9854558617619524,0.5315115062761506
Empresa 3931,634023.8248,1.2317188217646801e-05,0.98546817895017,0.5316422594142259
Empresa 6442,633680.0,1.231050872925876e-05,0.9854804894588993,0.5317730125523012
Empresa 632,633385.6236,1.2304789875512566e-05,0.9854927942487748,0.5319037656903766
Empresa 6061,631888.6969999999,1.2275709065046147e-05,0.9855050699578398,0.5320345188284519
Empresa 6530,630363.8243999999,1.2246085347312736e-05,0.9855173160431872,0.5321652719665272
Empresa 6434,630355.3338,1.2245920400327799e-05,0.9855295619635874,0.5322960251046025
Empresa 6185,629679.2186,1.2232785502474647e-05,0.9855417947490899,0.5324267782426778
Empresa 4142,629630.144,1.2231832129649742e-05,0.9855540265812195,0.5325575313807531
Empresa 4342,629589.56,1.223104370380978e-05,0.9855662576249233,0.5326882845188284
Empresa 4883,628982.0994000001,1.2219242559669235e-05,0.985578476867483,0.5328190376569037
Empresa 225,628779.66,1.2215309767091205e-05,0.9855906921772501,0.5329497907949791
Empresa 4434,628392.2964,1.2207784449929234e-05,0.9856028999617,0.5330805439330544
Empresa 5977,627973.4802000001,1.2199648102741296e-05,0.9856150996098028,0.5332112970711297
Empresa 6759,627662.4074,1.2193604887838133e-05,0.9856272932146906,0.533342050209205
Empresa 4191,627428.996,1.218907040185592e-05,0.9856394822850925,0.5334728033472803
Empresa 4297,626229.4362,1.216576653967127e-05,0.9856516480516321,0.5336035564853556
Empresa 6507,625908.1106,1.2159524143503278e-05,0.9856638075757755,0.5337343096234309
Empresa 317,625892.055,1.2159212231175362e-05,0.9856759667880067,0.5338650627615062
Empresa 7122,625301.3263999999,1.2147736139793397e-05,0.9856881145241465,0.5339958158995816
Empresa 5948,625180.233,1.2145383656903366e-05,0.9857002599078034,0.5341265690376569
Empresa 6293,625165.726,1.214510182924566e-05,0.9857124050096326,0.5342573221757322
Empresa 2347,624921.4744000001,1.2140356750571984e-05,0.9857245453663832,0.5343880753138075
Empresa 5281,624466.1682,1.2131511511729687e-05,0.9857366768778949,0.5345188284518828
Empresa 2321,624352.0702,1.2129294928556807e-05,0.9857488061728235,0.5346495815899581
Empresa 7065,623981.2962,1.2122091897746962e-05,0.9857609282647212,0.5347803347280334
Empresa 5628,623387.9688,1.2110565319447178e-05,0.9857730388300406,0.5349110878661087
Empresa 7294,623339.2858,1.2109619554240026e-05,0.9857851484495949,0.5350418410041841
Empresa 5152,623143.0942,1.2105808137745256e-05,0.9857972542577326,0.5351725941422594
Empresa 6468,623100.5700000001,1.210498201961733e-05,0.9858093592397522,0.5353033472803347
Empresa 1971,623061.2676,1.210421849143547e-05,0.9858214634582436,0.53543410041841
